Path,ID,Filename,Label,Category Level 1,Category Level 2,Predicted_Label
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq78.jpg,hou02614c00314,seq78.jpg,(seq. 78),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq79.jpg,hou02614c00314,seq79.jpg,(seq. 79),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq122.jpg,hou02614c00314,seq122.jpg,(seq. 122),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq7.jpg,hou02614c00315,seq7.jpg,(seq. 7),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq13.jpg,hou02614c00315,seq13.jpg,(seq. 13),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq15.jpg,hou02614c00315,seq15.jpg,(seq. 15),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq17.jpg,hou02614c00315,seq17.jpg,(seq. 17),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq22.jpg,hou02614c00315,seq22.jpg,(seq. 22),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq23.jpg,hou02614c00315,seq23.jpg,(seq. 23),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq27.jpg,hou02614c00315,seq27.jpg,(seq. 27),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq79.jpg,hou02614c00315,seq79.jpg,(seq. 79),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq16.jpg,hou02614c00316,seq16.jpg,(seq. 16),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq29.jpg,hou02614c00316,seq29.jpg,(seq. 29),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq31.jpg,hou02614c00316,seq31.jpg,(seq. 31),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq35.jpg,hou02614c00316,seq35.jpg,(seq. 35),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq38.jpg,hou02614c00316,seq38.jpg,(seq. 38),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq97.jpg,hou02614c00316,seq97.jpg,(seq. 97),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq99.jpg,hou02614c00316,seq99.jpg,(seq. 99),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq100.jpg,hou02614c00316,seq100.jpg,(seq. 100),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq101.jpg,hou02614c00316,seq101.jpg,(seq. 101),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq102.jpg,hou02614c00316,seq102.jpg,(seq. 102),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq103.jpg,hou02614c00316,seq103.jpg,(seq. 103),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq104.jpg,hou02614c00316,seq104.jpg,(seq. 104),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq105.jpg,hou02614c00316,seq105.jpg,(seq. 105),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq106.jpg,hou02614c00316,seq106.jpg,(seq. 106),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq107.jpg,hou02614c00316,seq107.jpg,(seq. 107),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq108.jpg,hou02614c00316,seq108.jpg,(seq. 108),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq109.jpg,hou02614c00316,seq109.jpg,(seq. 109),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq110.jpg,hou02614c00316,seq110.jpg,(seq. 110),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq111.jpg,hou02614c00316,seq111.jpg,(seq. 111),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq112.jpg,hou02614c00316,seq112.jpg,(seq. 112),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq113.jpg,hou02614c00316,seq113.jpg,(seq. 113),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq114.jpg,hou02614c00316,seq114.jpg,(seq. 114),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq115.jpg,hou02614c00316,seq115.jpg,(seq. 115),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq116.jpg,hou02614c00316,seq116.jpg,(seq. 116),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq117.jpg,hou02614c00316,seq117.jpg,(seq. 117),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq118.jpg,hou02614c00316,seq118.jpg,(seq. 118),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq119.jpg,hou02614c00316,seq119.jpg,(seq. 119),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq120.jpg,hou02614c00316,seq120.jpg,(seq. 120),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq121.jpg,hou02614c00316,seq121.jpg,(seq. 121),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq122.jpg,hou02614c00316,seq122.jpg,(seq. 122),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq126.jpg,hou02614c00316,seq126.jpg,(seq. 126),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq129.jpg,hou02614c00316,seq129.jpg,(seq. 129),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq130.jpg,hou02614c00316,seq130.jpg,(seq. 130),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq131.jpg,hou02614c00316,seq131.jpg,(seq. 131),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq132.jpg,hou02614c00316,seq132.jpg,(seq. 132),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq134.jpg,hou02614c00316,seq134.jpg,(seq. 134),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq136.jpg,hou02614c00316,seq136.jpg,(seq. 136),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00317/seq34.jpg,hou02614c00317,seq34.jpg,(seq. 34),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00318/seq20.jpg,hou02614c00318,seq20.jpg,(seq. 20),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00319/seq27.jpg,hou02614c00319,seq27.jpg,(seq. 27),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00319/seq46.jpg,hou02614c00319,seq46.jpg,(seq. 46),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00320/seq83.jpg,hou02614c00320,seq83.jpg,(seq. 83),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq2.jpg,hou02614c00321,seq2.jpg,(seq. 2),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq31.jpg,hou02614c00321,seq31.jpg,(seq. 31),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq64.jpg,hou02614c00321,seq64.jpg,(seq. 64),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq76.jpg,hou02614c00321,seq76.jpg,(seq. 76),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq77.jpg,hou02614c00321,seq77.jpg,(seq. 77),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq78.jpg,hou02614c00321,seq78.jpg,(seq. 78),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq79.jpg,hou02614c00321,seq79.jpg,(seq. 79),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00321/seq101.jpg,hou02614c00321,seq101.jpg,(seq. 101),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq16.jpg,hou02614c00322,seq16.jpg,(seq. 16),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq24.jpg,hou02614c00322,seq24.jpg,(seq. 24),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq61.jpg,hou02614c00322,seq61.jpg,(seq. 61),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq71.jpg,hou02614c00322,seq71.jpg,(seq. 71),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq79.jpg,hou02614c00322,seq79.jpg,(seq. 79),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq82.jpg,hou02614c00322,seq82.jpg,(seq. 82),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq83.jpg,hou02614c00322,seq83.jpg,(seq. 83),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq84.jpg,hou02614c00322,seq84.jpg,(seq. 84),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq85.jpg,hou02614c00322,seq85.jpg,(seq. 85),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq87.jpg,hou02614c00322,seq87.jpg,(seq. 87),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq89.jpg,hou02614c00322,seq89.jpg,(seq. 89),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq121.jpg,hou02614c00322,seq121.jpg,(seq. 121),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq6.jpg,hou02614c00323,seq6.jpg,(seq. 6),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq9.jpg,hou02614c00323,seq9.jpg,(seq. 9),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq52.jpg,hou02614c00323,seq52.jpg,(seq. 52),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq53.jpg,hou02614c00323,seq53.jpg,(seq. 53),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq55.jpg,hou02614c00323,seq55.jpg,(seq. 55),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq57.jpg,hou02614c00323,seq57.jpg,(seq. 57),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq65.jpg,hou02614c00323,seq65.jpg,(seq. 65),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq122.jpg,hou02614c00323,seq122.jpg,(seq. 122),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq183.jpg,hou02614c00323,seq183.jpg,(seq. 183),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00325/seq16.jpg,hou02614c00325,seq16.jpg,(seq. 16),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00325/seq34.jpg,hou02614c00325,seq34.jpg,(seq. 34),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00325/seq44.jpg,hou02614c00325,seq44.jpg,(seq. 44),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00325/seq66.jpg,hou02614c00325,seq66.jpg,(seq. 66),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00325/seq90.jpg,hou02614c00325,seq90.jpg,(seq. 90),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00327/seq50.jpg,hou02614c00327,seq50.jpg,(seq. 50),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00328/seq24.jpg,hou02614c00328,seq24.jpg,(seq. 24),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00328/seq35.jpg,hou02614c00328,seq35.jpg,(seq. 35),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00328/seq91.jpg,hou02614c00328,seq91.jpg,(seq. 91),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00329/seq12.jpg,hou02614c00329,seq12.jpg,(seq. 12),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00329/seq13.jpg,hou02614c00329,seq13.jpg,(seq. 13),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00329/seq101.jpg,hou02614c00329,seq101.jpg,(seq. 101),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq56.jpg,hou02614c00331,seq56.jpg,(seq. 56),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq68.jpg,hou02614c00331,seq68.jpg,(seq. 68),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq70.jpg,hou02614c00331,seq70.jpg,(seq. 70),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq72.jpg,hou02614c00331,seq72.jpg,(seq. 72),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq74.jpg,hou02614c00331,seq74.jpg,(seq. 74),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq76.jpg,hou02614c00331,seq76.jpg,(seq. 76),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq86.jpg,hou02614c00331,seq86.jpg,(seq. 86),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq90.jpg,hou02614c00331,seq90.jpg,(seq. 90),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq92.jpg,hou02614c00331,seq92.jpg,(seq. 92),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq96.jpg,hou02614c00331,seq96.jpg,(seq. 96),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00331/seq98.jpg,hou02614c00331,seq98.jpg,(seq. 98),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c02491/seq25.jpg,hou02614c02491,seq25.jpg,(seq. 25),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c02491/seq26.jpg,hou02614c02491,seq26.jpg,(seq. 26),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c02491/seq27.jpg,hou02614c02491,seq27.jpg,(seq. 27),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq451.jpg,hou02614c00333,seq451.jpg,sheet 25 [d] (seq. 451),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq452.jpg,hou02614c00333,seq452.jpg,"sheet 25 [d], verso (seq. 452)",I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq545.jpg,hou02614c00333,seq545.jpg,sheet 22 [i] (seq. 545),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq546.jpg,hou02614c00333,seq546.jpg,"sheet 22 [i], verso (seq. 546)",I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00335/seq15.jpg,hou02614c00335,seq15.jpg,(seq. 15),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00335/seq16.jpg,hou02614c00335,seq16.jpg,(seq. 16),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00336/seq2.jpg,hou02614c00336,seq2.jpg,(seq. 2),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00336/seq21.jpg,hou02614c00336,seq21.jpg,(seq. 21),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00338/seq12.jpg,hou02614c00338,seq12.jpg,(seq. 12),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00339/seq5.jpg,hou02614c00339,seq5.jpg,(seq. 5),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00342/seq8.jpg,hou02614c00342,seq8.jpg,(seq. 8),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq48.jpg,hou02614c00343,seq48.jpg,(seq. 48),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq58.jpg,hou02614c00343,seq58.jpg,(seq. 58),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq60.jpg,hou02614c00343,seq60.jpg,(seq. 60),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq79.jpg,hou02614c00343,seq79.jpg,(seq. 79),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq90.jpg,hou02614c00343,seq90.jpg,(seq. 90),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq96.jpg,hou02614c00343,seq96.jpg,(seq. 96),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq98.jpg,hou02614c00343,seq98.jpg,(seq. 98),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq99.jpg,hou02614c00343,seq99.jpg,(seq. 99),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq100.jpg,hou02614c00343,seq100.jpg,(seq. 100),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq102.jpg,hou02614c00343,seq102.jpg,(seq. 102),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq110.jpg,hou02614c00343,seq110.jpg,(seq. 110),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq120.jpg,hou02614c00343,seq120.jpg,(seq. 120),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00344/seq28.jpg,hou02614c00344,seq28.jpg,(seq. 28),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00344/seq31.jpg,hou02614c00344,seq31.jpg,(seq. 31),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00344/seq40.jpg,hou02614c00344,seq40.jpg,(seq. 40),I. Manuscripts,B. Pragmatism,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00344/seq41.jpg,hou02614c00344,seq41.jpg,(seq. 41),I. Manuscripts,B. Pragmatism,diagram_mixed
